id,name,disc_number,duraction_ms,explicit,track_number,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.time Signature,audio_features.id,artist.id,artist.name,artist.popularity,album.id,album.name,album.release_date,album.total_tracks,albums.id,albums.name,albums.release_date
7FmYn9e7KHMXcxqGSj9LjH,Mastermind,1,191039,False,13,0.662,0.357,4,-14.064,1,0.154,0.553,0.00129,0.0837,0.124,125.966,4,7FmYn9e7KHMXcxqGSj9LjH,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21,13,151w1FgRZfnKZA9FEcg9Z3,Midnights,2022-10-21
6lzc0Al0zfZOIFsFvBS1ki,State Of Grace (Taylor's Version),1,295413,False,1,0.594,0.713,9,-5.314,1,0.0503,0.000328,0.0,0.114,0.328,129.958,4,6lzc0Al0zfZOIFsFvBS1ki,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),1,223093,False,2,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,4,4OAuvHryIVv4kMDNSLuPt6,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),1,242720,False,3,0.645,0.593,2,-6.506,1,0.0288,0.0344,0.000127,0.13,0.299,109.984,4,3S7HNKPakdwNEBFIVTL6dZ,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),1,219760,False,4,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008,4,6AtZLIzUINvExIUy4QhdjP,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),1,329160,False,5,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,4,3nsfB1vus2qaloUdcBZvDu,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),1,230960,False,6,0.642,0.695,7,-5.62,1,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,4,3yII7UwgLF6K5zW3xad3MP,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
2r9CbjYgFhtAmcFv1cSquB,I Almost Do (Taylor's Version),1,244586,False,7,0.511,0.559,4,-6.587,1,0.0264,0.0167,0.0,0.113,0.248,145.88,4,2r9CbjYgFhtAmcFv1cSquB,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),1,193146,False,8,0.567,0.686,7,-6.139,1,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,4,5YqltLsjdqFtvqE7Nrysvs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
7eQj6r5PIdYKEIZjucBMcq,Stay Stay Stay (Taylor's Version),1,205786,False,9,0.693,0.681,0,-7.039,1,0.025,0.0848,0.0,0.0768,0.663,100.02,4,7eQj6r5PIdYKEIZjucBMcq,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
0y6kdSRCVQhSsHSpWvTUm7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),1,299080,False,10,0.502,0.534,2,-5.954,1,0.0278,0.0399,0.0,0.0977,0.155,94.05,4,0y6kdSRCVQhSsHSpWvTUm7,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
7J4b3LVCIGO4CMBDFLPoP6,Holy Ground (Taylor's Version),1,202960,False,11,0.622,0.809,9,-5.623,1,0.0638,0.0288,0.00218,0.109,0.511,156.894,4,7J4b3LVCIGO4CMBDFLPoP6,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
73qMN9bXy7MSPwwGfH3wQr,Sad Beautiful Tragic (Taylor's Version),1,284773,False,12,0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,130.059,3,73qMN9bXy7MSPwwGfH3wQr,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
4e5ayHsOLJNLTGfjau2mEw,The Lucky One (Taylor's Version),1,240466,False,13,0.686,0.571,4,-7.138,1,0.05,0.066,0.0,0.0608,0.538,117.889,4,4e5ayHsOLJNLTGfjau2mEw,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),1,245426,False,14,0.498,0.61,6,-5.098,1,0.0363,0.271,0.0,0.223,0.474,79.918,4,7qEUFOVcxRI19tbT68JcYK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
7A2cNLRT0YJc1yjxHlKihs,Starlight (Taylor's Version),1,220413,False,15,0.628,0.685,4,-5.864,1,0.0358,0.00324,0.0,0.18,0.605,126.014,4,7A2cNLRT0YJc1yjxHlKihs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
05GsNucq8Bngd9fnd4fRa0,Begin Again (Taylor's Version),1,238866,False,16,0.519,0.527,7,-7.673,1,0.0274,0.075,0.0,0.132,0.267,78.915,4,05GsNucq8Bngd9fnd4fRa0,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
0NRHj8hDwwmSPaA41o379r,The Moment I Knew (Taylor's Version),1,285280,False,17,0.636,0.402,7,-7.855,1,0.031,0.0494,0.0,0.107,0.208,125.952,4,0NRHj8hDwwmSPaA41o379r,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
4pNApnaUWAL2J4KO2eqokq,Come Back...Be Here (Taylor's Version),1,223333,False,18,0.46,0.632,4,-6.031,1,0.0302,0.0158,0.0,0.0822,0.399,79.846,4,4pNApnaUWAL2J4KO2eqokq,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
0DMVrlMUn01M0IcpDbwgu7,Girl At Home (Taylor's Version),1,220520,False,19,0.691,0.736,5,-6.974,1,0.0326,0.00955,1.88e-05,0.101,0.612,125.089,4,0DMVrlMUn01M0IcpDbwgu7,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
5jAIouBES8LWMiriuNq170,State Of Grace (Acoustic Version) (Taylor's Version),1,321640,False,20,0.445,0.131,7,-13.778,1,0.0564,0.663,1.57e-06,0.108,0.101,208.918,3,5jAIouBES8LWMiriuNq170,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
7nWui6jiMM2m9qFmET1Mtj,Ronan (Taylor's Version),1,264253,False,21,0.623,0.279,0,-10.802,1,0.031,0.661,0.0,0.193,0.38,116.04,4,7nWui6jiMM2m9qFmET1Mtj,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
4OmFmE0fzcMG6g0Y8p4eSD,Better Man (Taylor's Version) (From The Vault),1,297013,False,22,0.473,0.579,4,-5.824,1,0.0384,0.214,0.0,0.0877,0.255,73.942,4,4OmFmE0fzcMG6g0Y8p4eSD,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),1,258812,False,23,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,4,01K4zKU104LyJ8gMb7227B,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
0v4z1tuZvn6LGknom9Qx7d,Babe (Taylor's Version) (From The Vault),1,224240,False,24,0.584,0.743,4,-7.075,1,0.0931,0.0538,2.83e-06,0.121,0.746,167.844,4,0v4z1tuZvn6LGknom9Qx7d,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),1,225960,False,25,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,4,3z6XUommYDWPHeFhmhhT6j,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),1,285106,True,26,0.391,0.715,0,-4.516,1,0.0495,0.167,0.0,0.183,0.473,149.654,3,4CkgMiMqZ5JzW9iYXSTMTL,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
3oGVx9RBmiYGv5ZCecWLkx,Forever Winter (Taylor's Version) (From The Vault),1,263533,False,27,0.611,0.552,7,-5.828,1,0.031,0.256,0.0,0.134,0.41,116.012,4,3oGVx9RBmiYGv5ZCecWLkx,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),1,240226,False,28,0.61,0.488,3,-6.918,1,0.0293,0.817,0.0,0.312,0.443,125.039,4,4IQkfUsrwXol38VV3U7t7T,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
6pYNq0ZwpPVazKzsqpf0G8,The Very First Night (Taylor's Version) (From The Vault),1,200280,False,29,0.678,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.104,0.581,121.009,4,6pYNq0ZwpPVazKzsqpf0G8,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1,613026,True,30,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,4,5enxwA8aAbwZbf5qCHORXi,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12,30,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),2021-11-12
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),1,241591,False,1,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,4,77sMIMlNaSURUAXq5coCxE,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),1,294419,False,2,0.559,0.646,7,-4.61,1,0.0272,0.116,0.0,0.32,0.289,95.466,4,2nqio0SfWg6gh2eCtfuMa5,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),1,235766,False,3,0.627,0.792,2,-4.311,1,0.031,0.13,3.97e-06,0.0845,0.415,119.054,4,6YvqWjhGD8mB5QXcbcUKtx,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
550erGcdD9n6PnwxrvYqZT,Hey Stephen (Taylor’s Version),1,254254,False,4,0.788,0.571,6,-6.135,1,0.0296,0.106,0.0,0.0934,0.797,115.99,4,550erGcdD9n6PnwxrvYqZT,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),1,234515,False,5,0.423,0.517,0,-7.377,1,0.0486,0.369,0.0,0.177,0.366,185.262,4,5YL553x8sHderRBDlm3NM3,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),1,231124,False,6,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,4,1qrpoAMXodY6895hGKoUpA,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
7HC7R2D8WjXVcUHJyEGjRs,Breathe (feat. Colbie Caillat) (Taylor’s Version),1,263377,False,7,0.506,0.626,1,-6.066,1,0.0287,0.156,0.0,0.228,0.321,148.035,4,7HC7R2D8WjXVcUHJyEGjRs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
0k0vFacOHNuArLWMiH60p7,Tell Me Why (Taylor’s Version),1,200575,False,8,0.578,0.909,7,-3.669,1,0.0628,0.0222,0.0,0.333,0.541,100.023,4,0k0vFacOHNuArLWMiH60p7,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),1,261842,False,9,0.506,0.444,6,-4.99,1,0.0285,0.0538,0.0,0.123,0.241,133.873,4,6iiAfo4wTA2CVC3Uwx9uh8,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),1,243136,False,10,0.402,0.732,5,-4.665,1,0.0484,0.0033,0.0,0.108,0.472,161.032,4,22bPsP2jCgbLUvh82U0Z3M,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),1,225328,False,11,0.598,0.821,10,-4.433,1,0.0447,0.0231,0.0,0.143,0.673,128.03,4,1msEuwSBneBKpVCZQcFTsU,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
6ON9UuIq49xXY9GPmHIYRp,The Best Day (Taylor’s Version),1,245290,False,12,0.642,0.576,1,-8.524,1,0.0282,0.488,0.0,0.159,0.469,125.0,4,6ON9UuIq49xXY9GPmHIYRp,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
3ExweHKZF9B752DPQByRVT,Change (Taylor’s Version),1,279359,False,13,0.499,0.815,5,-4.063,1,0.0341,0.000191,0.0,0.181,0.344,95.999,4,3ExweHKZF9B752DPQByRVT,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),1,237580,False,14,0.572,0.69,2,-6.201,1,0.0358,0.0474,0.0,0.0897,0.624,160.111,4,2m3ObD945KvpE5y9A1eUWm,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),1,312107,False,15,0.393,0.531,5,-6.112,1,0.0329,0.0181,0.0,0.169,0.224,200.391,4,0tQ9vBYpldCuikPsbgOVKA,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
01QdEx6kFr78ZejhQtWR5m,Forever & Always (Piano Version) (Taylor’s Version),1,267833,False,16,0.546,0.273,9,-9.208,1,0.0308,0.819,0.0,0.137,0.271,118.753,4,01QdEx6kFr78ZejhQtWR5m,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
1n2wszmJyVkw6FHqyLnQsY,Come In With The Rain (Taylor’s Version),1,237338,False,17,0.476,0.564,2,-5.677,1,0.0269,0.0406,0.0,0.102,0.167,143.929,4,1n2wszmJyVkw6FHqyLnQsY,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
51A8eKvvZz9uydvIZ7xRSV,Superstar (Taylor’s Version),1,263865,False,18,0.454,0.555,2,-6.69,1,0.0283,0.157,0.0,0.343,0.171,171.862,4,51A8eKvvZz9uydvIZ7xRSV,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
1cSFlSBdpT4F5vb1frQ231,The Other Side Of The Door (Taylor’s Version),1,238443,False,19,0.432,0.873,4,-4.367,1,0.0577,0.0279,0.0,0.167,0.629,163.936,4,1cSFlSBdpT4F5vb1frQ231,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),1,241822,False,20,0.482,0.779,7,-5.025,1,0.0409,0.0135,0.0,0.296,0.328,158.162,4,2JoJrsEV15OzbijS47lids,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
4CHpVfAhuxNJ3ibExe6kxO,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),1,220839,False,21,0.599,0.494,2,-7.61,1,0.0372,0.816,0.0,0.101,0.44,142.893,4,4CHpVfAhuxNJ3ibExe6kxO,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),1,277591,False,22,0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,0.714,135.942,4,2CYVETnhM9aytqrazYYwrK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),1,244236,False,23,0.609,0.373,0,-8.819,1,0.0263,0.849,0.0,0.0779,0.13,106.007,4,34V9RiEPe8MNdU32qJsJa1,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
7eResoqEJJAVTkQYSqvO3P,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),1,189495,False,24,0.588,0.608,5,-7.062,1,0.0365,0.225,0.0,0.092,0.508,90.201,4,7eResoqEJJAVTkQYSqvO3P,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
4uuEGH5SVuzkkSFjo2DEiY,Don’t You (Taylor’s Version) (From The Vault),1,208608,False,25,0.563,0.473,3,-11.548,1,0.0503,0.514,1.2e-05,0.109,0.405,101.934,4,4uuEGH5SVuzkkSFjo2DEiY,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
4qUijfYU8EoIWiY6oSyrgT,Bye Bye Baby (Taylor’s Version) (From The Vault),1,242157,False,26,0.624,0.624,5,-7.86,1,0.0539,0.334,0.0,0.0995,0.527,80.132,4,4qUijfYU8EoIWiY6oSyrgT,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09,26,4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),2021-04-09
2gVhfX2Gy1T9kDuS9azrF7,willow,1,214706,False,1,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,4,2gVhfX2Gy1T9kDuS9azrF7,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,1,244000,True,2,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,4,1gcyHQpBQ1lfXGdhZmWrHP,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
3Dby3p1m6IOZn2gIIqECgK,gold rush,1,185320,True,3,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,4,3Dby3p1m6IOZn2gIIqECgK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07,17,6AORtDjduMM3bupSWzbTSG,evermore (deluxe version),2021-01-07
